place,catu,grav,sexe,secu1,senc,catv,obs,obsm,choc,manv,motor,catr,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,hrmn,lum,atm,col,lat,long,we,age,agg_1,agg_2,int_1,int_2,int_3,int_4,int_5,int_6,int_7,int_8,int_9
1.0,1.0,2.0,0.0,1.0,1,7,0,2,8,15,1,3,2,1,0,1,1,1,0,1,90,8,1,1,3,45.291728,5.576581,False,81.0,True,False,False,False,True,False,False,False,False,False,False
4.0,2.0,1.0,0.0,1.0,2,7,0,2,1,1,2,3,2,2,0,1,1,2,5,1,70,18,5,2,3,44.811163,0.324349,True,57.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,1,0,2,0,13,5,4,2,2,0,1,1,1,1,1,30,9,1,1,1,48.8630011016,2.323764941,False,36.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,0,7,0,1,1,0,1,4,2,2,0,1,1,1,0,1,50,17,3,1,1,43.2871,5.57355,False,25.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,4,2,1,4,1,2,0,1,2,1,0,1,50,19,1,1,2,43.2724580904,5.4210500592,False,39.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,31,0,2,7,1,1,4,2,3,0,1,1,1,0,1,50,19,3,1,3,45.16604,1.51986,False,25.0,False,True,False,True,False,False,False,False,False,False,False
4.0,2.0,3.0,0.0,3.0,2,7,0,2,1,1,1,2,2,2,0,1,1,1,0,1,80,9,1,7,1,47.82055,5.48324,False,2.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,2,2,1,4,1,1,0,1,1,1,0,1,50,13,1,1,3,48.93868,2.359,False,26.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,4.0,0.0,6.0,1,80,0,2,1,1,3,4,2,2,1,2,2,1,0,1,50,10,1,1,1,45.213027,5.752286,True,57.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,8.0,1,50,0,1,1,1,3,4,2,4,1,1,1,1,0,5,30,20,1,1,6,48.853447,2.367167,False,29.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,2,7,0,2,7,1,1,3,2,2,0,2,1,1,0,1,50,20,2,1,1,46.464926,-0.988888,True,56.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,10,0,2,3,1,1,3,2,2,0,1,1,1,0,1,80,16,1,1,4,47.27575694,-1.71381891,False,45.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,2.0,1,30,0,0,8,1,1,4,2,2,0,1,1,1,0,1,50,17,1,1,7,48.49826,-2.75258,False,36.0,False,True,False,False,False,False,False,True,False,False,False
10.0,3.0,1.0,0.0,0.0,2,7,0,1,2,2,1,1,3,5,3,1,1,1,0,1,130,0,5,1,6,49.036004,1.460313,True,39.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,1.0,0.0,2,7,0,1,1,1,1,4,2,2,0,1,1,2,0,1,50,7,3,2,6,48.63068,2.41274,False,19.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,4.0,0.0,0.0,3,31,6,0,1,1,1,4,2,2,0,1,1,1,0,4,50,15,1,1,6,48.61466,2.884898,True,43.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,0,2,1,0,1,1,3,2,0,1,1,1,0,1,130,6,5,1,2,47.7457505,7.42103219,False,58.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,2.0,2,30,0,1,1,1,1,3,3,6,0,2,1,1,0,1,50,13,1,8,6,48.87074,2.22453,False,21.0,False,True,False,False,False,False,False,False,False,False,True
2.0,2.0,2.0,1.0,1.0,2,7,0,2,7,1,1,3,2,2,0,1,1,2,0,1,50,19,2,3,5,48.774625,-0.173576,True,15.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,3,1,0,3,1,2,2,1,1,1,0,5,50,12,1,1,3,45.9849,4.73016,True,70.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,2.0,0.0,0.0,3,1,0,2,2,15,5,4,1,1,0,1,1,1,0,1,30,11,1,1,3,48.8585322925,2.3482692987,False,30.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,1.0,2,7,9,0,7,16,1,7,2,8,3,1,1,1,0,1,70,19,5,1,3,45.19242,5.74634,False,62.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,1.0,0.0,1.0,3,7,0,2,3,19,1,4,2,2,0,1,1,1,0,1,50,15,1,1,3,48.917599,2.523054,True,38.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,8.0,1,7,0,2,1,15,1,3,2,3,0,1,1,2,0,1,80,12,1,2,1,46.108667,5.69514,True,45.0,True,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1.0,0.0,1.0,1,7,0,2,5,16,1,4,2,5,3,1,1,1,0,1,50,20,3,1,3,43.3081,-0.37654,False,20.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,8.0,1,7,8,0,1,1,1,3,2,2,0,1,1,1,0,8,80,12,1,1,6,49.079773,1.143335,True,20.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,3,0,6,17,1,1,1,2,0,1,3,2,0,1,70,23,5,8,6,48.88548,2.47263,False,51.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,1,30,0,2,4,15,3,4,2,2,0,1,1,1,0,1,50,19,2,1,2,48.71355,2.40028,False,22.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,10,0,2,2,2,1,3,2,2,0,1,1,1,2,1,80,18,1,1,2,48.428353,-1.913638,False,47.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,33,0,2,1,2,1,4,1,3,0,1,1,1,0,1,70,18,3,1,2,48.819417,2.328291,False,43.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,37,0,2,4,23,1,7,2,2,0,1,1,1,0,1,50,11,1,1,2,43.11378,5.95764,False,62.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,1,2,0,2,1,1,1,3,2,2,0,1,2,1,0,1,90,17,1,7,1,49.319528,0.305214,False,37.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,3,30,0,2,2,1,1,4,2,2,2,1,1,1,0,1,50,16,1,1,3,48.89513954,2.17426993,False,47.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,1.0,1,10,2,0,1,1,1,3,2,2,0,1,1,1,0,3,80,16,1,1,6,46.013423,-0.858221,False,29.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,1.0,1.0,3.0,2,7,0,2,1,1,1,3,2,2,0,1,1,1,0,1,80,20,2,1,1,49.613943,2.539902,False,0.0,True,False,False,False,False,True,False,False,False,False,False
2.0,2.0,1.0,1.0,2.0,2,30,0,2,1,1,1,4,2,2,0,1,1,1,0,1,50,8,3,8,1,44.6459,-1.15791,False,16.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,3,1,1,3,2,2,0,1,3,2,0,1,70,18,1,1,5,43.294856,-0.4139,True,19.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,8.0,2,7,6,2,2,1,1,4,2,2,0,1,1,1,0,1,50,22,3,1,2,48.65964,2.35235,False,27.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,0.0,1.0,0,7,0,2,8,15,1,3,2,4,0,1,1,1,5,1,50,15,1,1,3,48.9643,2.5655,False,64.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,2,7,0,2,2,1,1,4,2, -1,0,1,1,2,0,1,30,21,3,2,3,48.852688,2.406117,False,25.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,3,15,1,4,2,2,0,2,1,1,0,1,50,10,1,1,3,45.99406,4.70447,False,56.0,False,True,False,False,False,True,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,2,0,2,8,15,1,3,2,2,0,1,1,1,0,1,70,8,1,1,3,43.4586,0.03828,False,60.0,False,True,False,False,False,True,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,1,80,0,1,1,1,3,4,2,4,0,1,1,1,0,1,50,15,1,1,6,48.51114,-2.75943,False,19.0,False,True,False,False,True,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,2,7,0,2,4,2,1,4,2,2,0,1,1,1,0,1,50,16,1,1,4,44.8637885386,-0.665441633,False,12.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,31,0,2,8,21,1,1,3,6,0,1,1,1,0,1,90,7,1,1,3,48.7710745527,2.3886673318,False,35.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,2,7,4,2,4,0,1,1,1,3,0,3,1,2,0,1,110,9,1,1,4,48.57299,2.46767,False,25.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,1,1,4,2,2,0,1,1,1,0,1,50,20,3,1,3,43.32091474,-0.37905782,False,19.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,1,1,1,1,4,2,2,0,1,1,1,0,1,50,18,1,1,6,45.78562,4.80086,True,31.0,False,True,True,False,False,False,False,False,False,False,False
7.0,2.0,1.0,0.0,1.0,1,7,0,2,1,2,1,1,3,4,0,1,1,1,0,1,130,9,1,1,2,47.435044,4.307212,True,45.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,1.0,0.0,1.0,2,7,0,2,8,21,1,3,2,2,2,1,3,1,0,1,70,3,5,1,3,45.266203,6.384001,True,24.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,0,7,0,2,8,9,1,4,2,2,0,1,1,1,0,1,50,17,1,1,3,47.217,5.964,False,53.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,0,2,7,17,1,4,2,2,0,1,1,1,0,1,50,9,1,1,3,48.9171,2.44428,False,25.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,2,0,2,1,1,1,4,2,2,0,1,1,1,0,1,50,12,1,1,3,49.075776,3.639477,False,18.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,2,7,0,2,3,1,1,3,2,2,0,1,1,1,0,1,90,19,5,1,6,46.69339159,1.89085032,True,73.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,2,1,3,1,1,0,1,1,1,0,1,50,16,1,1,2,48.65811,2.33939,False,19.0,False,True,True,False,False,False,False,False,False,False,False
4.0,2.0,2.0,0.0,1.0,3,7,0,2,2,2,1,4,2,3,0,1,1,1,0,1,50,14,1,1,4,46.15642,-1.12781,False,15.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,1.0,2,3,0,2,3,2,1,3,2,2,0,1,1,1,0,1,90,17,1,1,6,47.686712,1.488733,False,44.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,0,7,8,0,1,19,1,4,3,4,0,1,1,1,0,1,50,3,5,1,6,47.88504,1.92439,True,22.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,0,7,8,2,1,0,1,3,2,2,0,1,1,1,0,1,80,23,5,1,3,49.610341,0.600579,False,29.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,8.0,1,1,0,2,1,1,5,4,1,3,0,1,1,1,0,1,50,22,3,1,3,43.70589,7.28328,False,16.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,1.0,1,7,0,2,3,1,1,3,2,2,0,1,1,1,0,1,70,17,1,1,1,43.395311,-1.311665,True,31.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,3.0,0.0,1.0,1,7,0,2,1,13,1,3,2,2,0,1,2,1,0,1,80,15,1,1,1,44.49213,1.40586,True,73.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,3,60,0,2,8,5,5,4,1,1,2,4,1,1,0,5,50,12,1,1,6,48.204,3.271,False,17.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,3.0,0.0,8.0,2,7,2,2,0,1,6,3,2,2,0,2,3,1,0,1,50,20,3,5,5,47.228006,6.062232,False,23.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,0.0,2.0,2,30,0,0,0,10,1,4,2,2,0,1,1,1,0,1,50,22,3,1,7,47.4597,-0.5496,False,19.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,1.0,1.0,1.0,1,7,0,2,4,23,0,2,3,6,0,2,1,1,0,1,90,1,4,1,4,48.82128224,2.21946107,True,54.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,0,2,2,1,1,4,2,2,0,1,1,2,0,1,50,13,1,3,3,49.03771145,2.45500982,False,26.0,False,True,False,False,True,False,False,False,False,False,False
2.0,2.0,3.0,1.0,1.0,2,7,13,2,3,1,1,3,2,2,0,1,1,1,0,1,80,19,2,1,2,48.700485,-0.559401,False,19.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,1,1,1,3,2,2,0,1,1,1,0,1,50,4,3,1,1,45.515655,4.938655,True,28.0,True,False,True,False,False,False,False,False,False,False,False
7.0,2.0,2.0,1.0,1.0,1,7,0,2,5,19,1,3,2,2,0,1,1,1,0,1,80,7,1,1,3,47.423239,-1.435778,False,12.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,2.0,0,1,0,2,7,13,5,4,2,4,0,1,1,1,0,1,50,14,1,1,5,48.39101,-4.48749,False,58.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,1,0,2,1,1,5,4,2,2,0,1,1,1,0,1,50,17,1,1,6,43.59603,2.2261,False,19.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,1,1,16,2,4,2,2,0,1,1,1,0,1,30,18,1,1,6,48.852902,2.336979,False,22.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,0,2,8,15,1,4,2,4,0,1,1,1,0,1,30,19,2,1,3,48.822086,2.325425,True,44.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,0.0,2,60,0,0,0,1,5,3,2,2,0,1,1,1,0,1,50,17,1,1,7,48.738453,7.70088,False,69.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,2.0,2,2,0,2,2,1,1,3,2,0,0,1,1,1,0,1,50,20,3,1,3,46.51542,-1.75844,False,14.0,False,True,False,False,False,False,False,True,False,False,False
1.0,1.0,1.0,0.0,2.0,3,33,0,2,2,2,1,4,2,2,0,2,1,1,0,1,80,8,1,1,3,45.874425,4.410968,False,56.0,True,False,False,False,False,True,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,0,50,0,2,1,1,3,4,2,4,0,1,1,1,5,1,50,16,1,1,3,48.88971,2.27662,False,21.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,6,15,1,3,2,2,0,1,1,1,5,8,80,2,5,1,3,46.663671,4.866053,False,35.0,True,False,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,17,0,2,4,1,1,1,3,6,0,1,1,1,0,1,90,7,1,1,4,48.91163,2.47596,False,50.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,0,2,1,1,1,3,2,2,0,3,1,1,0,1,50,14,1,1,3,49.166034,4.029949,False,23.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,3,13,1,3,3,4,0,2,1,1,0,1,50,13,1,1,3,43.5707,7.01536,False,37.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,2,1,14,2,2,2,5,4,1,1,1,2,1,1,5,1,30,22,3,1,3,48.879634,2.327042,True,29.0,False,True,False,False,False,False,True,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,37,0,2,1,1,1,4,2,2,0,1,1,2,5,1,50,21,3,2,3,50.44021,2.73094,True,38.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,1.0,2,7,0,2,1,2,1,4,1,4,0,1,1,1,0,1,70,20,3,1,2,48.817614,2.367469,True,22.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,1,2,4,23,1,4,3,4,1,1,1,1,0,1,50,13,1,7,2,48.88568703,2.21758068,False,67.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,1,33,3,0,2,0,1,3,2,2,2,1,2,1,0,3,80,22,5,1,3,43.904469,5.01855,False,29.0,True,False,True,False,False,False,False,False,False,False,False
3.0,2.0,2.0,0.0,1.0,2,7,13,0,1,1,1,3,2,2,0,2,3,1,0,8,80,15,1,1,7,44.019114,5.928969,False,76.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,0.0,1.0,2,7,8,0,1,1,1,3,2,2,0,1,3,1,0,3,80,16,1,1,6,48.874101,7.135845,False,19.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,1,1,0,2,1,1,5,4,1,1,0,2,1,1,0,1,30,14,1,1,3,46.672969,-1.423684,False,70.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,13,2,3,21,1,3,2,2,0,2,1,1,0,1,90,11,1,1,1,43.946856,2.908223,False,71.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,1,7,0,2,4,23,1,4,1,1,0,1,1,1,0,1,30,13,1,1,2,48.848159,2.300652,False,46.0,False,True,False,False,False,False,False,False,True,False,False
1.0,1.0,2.0,0.0,8.0,3,7,0,2,1,1,1,3,2,2,0,2,2,1,0,1,70,18,1,1,1,43.43355,5.3794,False,37.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,1.0,0.0,1.0,2,7,8,2,1,1,1,3,2,2,0,1,1,2,0,1,80,7,2,5,1,48.543049,1.788669,False,14.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,0,7,0,2,7,12,1,2,3,4,0,1,1,1,0,1,50,19,1,1,3,48.72118,2.44294,False,28.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,8.0,1,7,0,2,3,15,1,3,2,2,0,2,1,1,0,1,50,14,1,1,1,50.149155,2.720742,False,90.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,0.0,2.0,2,30,0,2,1,17,1,4,2,2,0,1,1,1,0,1,30,8,1,1,3,44.55299,4.76304,False,18.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,2,15,1,4,2,0,0,1,1,1,0,1,30,5,3,1,3,48.890885,2.353221,True,57.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,2,0,7,2,2,0,2,3,1,0,1,50,7,1,1,5,43.74367,7.136736,False,38.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,1.0,0,7,0,0,1,17,1,4,2,2,0,1,2,1,0,1,80,16,1,1,1,49.059681,1.100242,False,86.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,2,7,0,2,2,15,1,4,2,2,0,1,1,1,0,1,50,12,1,1,3,48.7162,2.50293,False,44.0,False,True,False,False,False,True,False,False,False,False,False
1.0,1.0,3.0,0.0,0.0,3,33,14,0,1,1,1,4,1,1,0,1,1,1,0,1,80,22,5,1,6,47.336496,1.150496,False,27.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,15,0,2,8,1,1,1,3,7,0,1,1,2,0,1,110,7,1,2,3,49.02821,2.12834,True,41.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,8.0,3,7,1,0,3,0,1,4,2,2,0,1,1,1,0,1,50,0,3,1,3,47.644,6.85,True,62.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,2,7,4,2,1,1,1,1,1,3,0,1,1,2,0,1,90,9,1,8,6,48.96007,2.52481,True,18.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,2,33,0,2,2,17,1,3,2,2,0,1,1,1,0,1,70,8,1,1,3,44.839952,4.991854,False,56.0,True,False,False,False,False,False,False,False,False,False,True
1.0,1.0,3.0,0.0,2.0,2,33,0,2,1,1,1,3,2,1,0,1,1,1,5,1,70,18,1,1,3,47.700202,1.52166,False,54.0,True,False,False,False,True,False,False,False,False,False,False
2.0,2.0,2.0,0.0,2.0,1,33,0,1,1,1,1,3,1,0,0,1,1,1,5,1,50,18,1,1,6,48.8183354893,2.4926271848,False,11.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,2,7,0,2,4,23,1,1,1,3,0,1,3,1,0,1,110,21,5,1,2,48.7395,2.3192,True,23.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,0.0,1,21,0,2,8,1,1,3,2,2,0,1,3,1,5,1,30,15,1,1,3,46.148737,4.865441,False,54.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,1,7,0,2,4,2,1,4,1,4,0,1,1,2,0,1,70,17,1,1,4,48.828471,2.397418,False,36.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,7,15,1,3,2,2,1,1,1,1,0,1,50,19,3,1,3,48.9628,2.37847,False,37.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,2,10,0,2,0,0,0,1,1,3,0,1,1,1,0,1,110,14,1,1,4,48.8339754444,2.1664687519,True,47.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,0.0,8.0,0,7,0,1,0,0,1,4,2,2,0,1,1,1,0,1,50,14,1,1,6,45.60833,4.089194,True,42.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,2,2,1,3,2,0,0,1,1,2,0,1,30,15,1,2,3,48.9112528516,2.2988639474,True,43.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,3.0,0.0,1.0,2,7,0,2,4,23,1,2,1,1,0,2,2,2,3,1,80,22,5,9,2,49.0976,-1.0605,False,69.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,3.0,0.0,0.0,2,7,0,1,1,21,1,3,3,4,0,1,1,2,0,1,50,4,3,3,6,43.48099,-1.5122,False,30.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,0.0,3,7,2,0,1,1,1,3,2,2,0,1,1,2,0,1,90,3,5,2,6,48.70885,0.61976,False,18.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,10,0,0,8,1,1,3,2,2,0,1,1,2,0,1,80,14,1,2,3,43.196882,-0.129519,False,21.0,True,False,False,False,False,False,False,False,False,False,True
1.0,1.0,1.0,1.0,1.0,2,7,0,2,0,0,1,1,1,3,0,1,1,1,0,1,90,19,3,1,5,43.4027304835,5.3563280403,True,52.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,1,1,1,2,3,4,0,1,1,1,0,1,110,20,5,1,4,48.0758537989,-1.6754721309,False,22.0,True,False,False,False,False,False,False,False,False,False,True
4.0,2.0,1.0,1.0,1.0,1,7,0,2,5,15,1,3,2,2,0,1,1,1,0,1,50,0,3,1,3,49.3576073357,6.1876418011,False,36.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,3,7,0,1,8,1,1,4,1,2,0,1,1,1,0,1,30,17,2,1,6,46.817422,0.545043,False,52.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,3,7,15,0,0,1,1,4,2,2,0,1,1,1,0,8,80,4,5,1,7,43.260386,3.030016,False,41.0,True,False,True,False,False,False,False,False,False,False,False
1.0,2.0,2.0,0.0,0.0,1,7,13,0,3,1,1,3,2,2,0,1,1,1,0,3,80,20,5,1,7,49.902236,1.638572,False,33.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,3,2,0,2,7,21,3,4,2,4,0,1,1,2,0,1,30,13,1,2,3,48.860269,2.290503,False,30.0,False,True,False,False,False,False,False,False,True,False,False
1.0,1.0,2.0,0.0,1.0,0,7,0,2,1,1,1,4,2,2,0,4,1,1,0,1,50,19,1,1,3,49.90355,2.2872,False,35.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,1,33,2,0,2,2,1,4,1,2,1,2,1,1,0,8,50,22,3,1,6,43.61225,1.45841,False,42.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,3,7,0,2,1,1,1,3,1,2,0,1,2,1,0,1,30,12,1,1,4,48.8872852584,2.1998995542,False,22.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,4.0,0.0,2.0,1,33,2,0,1,17,1,3,3,2,0,1,1,2,0,1,50,8,1,2,6,48.80466,2.41149,True,41.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,1,50,0,2,1,25,3,4,2,2,0,1,1,1,0,4,50,7,1,1,3,45.83718,1.22884,False,20.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,2,7,0,2,2,14,1,4,2,2,3,1,1,1,0,6,50,13,1,1,3,45.7382322188,4.8251652718,False,,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,2,7,0,2,2,1,1,4,2,2,0,1,1,1,0,1,30,9,1,1,3,45.74538,4.88773,True,34.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,1.0,0.0,1.0,1,7,0,2,1,13,1,3,2,2,0,2,3,2,0,1,70,17,1,2,1,45.71048,3.07236,False,15.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,1.0,1,7,13,0,9,13,1,3,2,2,0,1,2,1,0,3,70,21,5,1,6,47.756435,-2.132303,False,56.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,2.0,3,43,0,1,2,1,1,4,2,4,0,1,1,1,0,1,50,18,1,1,6,48.87503,2.319875,False,28.0,False,True,False,False,False,False,False,False,True,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,3,1,1,4,2,5,1,1,1,1,0,1,50,19,3,1,5,48.59049,7.74826,False,51.0,False,True,False,False,True,False,False,False,False,False,False
